Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
46925,2.904997922,-5.020144852,-15.20082012,3.09043222,0.224995844,-2.382493293,-0.710036647,-11.46301294,-1.048322858,-2.23906545,3.586197565,-8.586462536,-2.207445821,-5.875844694,1.937815656,-4.870776163,0.613387625,-1.844771082,-2.73201339,-0.494581548,1.835749578,0.485186146,5.881010057,-0.378403901,-0.495551449,-0.10600233,0.299564642,-0.291548723,88.23,1
48533,-14.98370398,4.206623859,-18.66259366,6.014786741,-3.879362392,-4.4209995,-44.82988849,16.90853092,-0.042005785,-3.791015711,8.29851157,-2.251404623,-1.198690458,-5.491860651,0.370390816,-6.250331929,-8.639573669,1.853364042,1.277815185,-0.318180364,0.251372498,3.815145812,-0.488237156,-0.068994451,-0.335587871,-0.482327381,-0.229590594,0.699286589,124.53,1
48884,-6.577001848,4.192500972,2.095144965,1.565619516,-2.413566889,-3.731043409,-2.464103938,-6.673337227,-4.237968432,-5.041051098,6.903709924,-11.63098467,0.789134601,-2.492824429,-0.989872784,0.066168546,-21.56311958,-4.293869981,0.179462832,1.48338457,0.889944555,0.141139209,-0.36831674,1.101538272,-0.072416133,-0.234567521,-0.802737142,-0.214847311,18,1
48884,-1.86974262,1.272718381,-20.19393259,8.376255864,0.793839042,-0.572832146,-8.697772119,-1.806366699,-0.068745588,-4.117855431,10.40048921,-21.20494751,0.010016646,-5.767326757,1.916996203,-2.718539954,-1.848601872,-4.465902312,-0.071807194,0.240319032,0.386251845,-1.025146555,3.696849576,0.164918945,-0.013844159,-0.157357467,0.352106743,0.22315955,459.07,1
51155,-0.351181002,-0.020199825,-3.744911552,6.775272586,-1.321911706,-3.168596607,0.400731767,2.661291325,-5.528842226,-7.402736319,2.25501363,-5.295670937,-0.563283331,-7.400928016,0.928742357,1.58240865,-6.878229904,-4.399994906,4.094384029,-1.25435887,-0.003008227,-0.929055771,0.136358583,-0.0980241,0.277120739,-0.299149637,-5.296130425,0.153338282,30.26,1
53937,-0.17796423,4.487274657,-9.098203917,7.333712034,0.559966415,-3.957292684,2.476399267,-27.76497736,-5.9592169,-10.86026878,1.46170244,0.2365883,2.654948418,-8.970346374,0.157965523,-8.574423713,-3.537582187,-1.218203985,0.545175882,-0.09189837,7.088782615,-1.968684005,-18.63781849,0.614457802,-2.230111799,0.146353044,0.285619517,0.07177322,240.77,1
55614,-0.163386272,4.309922648,-10.88607,7.237294869,-2.350599924,-4.003065106,-16.68051634,1.395273724,-1.350233885,-21.34935296,7.409105765,-14.79561756,-1.384354487,-3.390062981,1.726738112,-8.946967862,-11.7229922,-4.057899419,-1.962389781,0.064363224,0.242239108,-0.773571707,6.528072891,0.265111727,-1.134040116,-0.054292101,-1.716353201,0.223659295,1809.68,1
55760,-1.213832398,1.087571563,-8.545709644,3.185361024,2.287950064,-3.284411906,3.969896354,0.506514429,0.42063453,-3.035360588,11.4261155,-13.90474148,-0.102459363,-2.08176462,0.825775494,-3.39046917,-9.962026282,1.154368695,-2.522823181,-3.757968069,-8.526674018,-0.66253007,3.973315542,0.266680695,0.242004237,0.201592509,0.277953715,0.43251286,204.27,1
56650,1.280611483,1.185342855,-3.226909389,3.823680586,-4.289165689,-1.018707445,-1.400138597,0.509910401,1.043625612,-5.694686806,12.32453582,-3.449510058,-0.947484688,-10.05120658,1.296073562,-4.357391398,-2.107350752,-2.735069714,-1.431204991,1.185217115,-3.804739399,1.591164208,0.092496521,0.358385165,0.196518915,0.026420627,-0.391908938,0.229984333,219.8,1
56887,-10.90836701,4.878506173,-12.5803363,2.981860266,-13.39669329,-1.81862507,-7.619272213,1.121094249,-0.717884144,-4.727588208,4.964305416,-1.130375625,0.723042321,-2.678971075,0.88041823,-7.781330198,-7.312235478,0.591853426,-0.282757604,-1.370862474,1.79573726,-0.001990864,0.003247753,0.008071395,0.294342836,-0.083787819,-1.302648944,0.013156348,3.22,1
57163,0.231625123,0.232011989,-5.323998521,9.526843953,-11.79797572,-6.11764353,1.767358907,1.851234337,-2.141703934,-5.043267389,1.752983401,-11.7749366,-0.327472953,-4.237041013,-0.199804518,-5.071220313,-2.449559646,-2.332488604,3.187786888,-1.142665951,-5.252354807,-14.32112592,-0.185379667,0.863819684,-0.63165027,0.737156387,-1.818134919,-0.055172123,18.98,1
58222,-12.94736733,-0.84184411,-11.05716369,2.067810453,-1.714447583,-2.295391615,0.737675135,-1.081886621,-1.880136131,-7.315428383,8.980731127,-6.650855929,1.389893355,-3.795220079,1.388813252,-4.019623902,1.411836661,-3.191609872,1.507130668,-0.141646647,-0.032755682,-0.216493188,6.815410287,0.643705884,-0.136969187,-0.355058152,0.828752723,0.128583451,239.93,1
58222,-9.864758959,1.045308451,-3.055695397,6.810051815,-0.965775608,-5.492448272,-0.344285854,-4.541159023,0.105541609,-8.358879326,7.944847871,-20.68542905,-1.760610073,-7.330755858,0.1013506,-9.668056326,-18.4693956,-0.211157012,2.849347983,1.405979883,0.215732018,-0.448074865,0.819326214,0.317960039,0.271543137,0.205822884,-8.975801115,0.374506583,346.94,1
58222,-10.32932583,2.206015134,-1.202022648,1.554944984,0.511726696,-3.256376993,-13.87032108,0.228355131,-2.344666914,-12.29741985,3.344183015,-9.359874737,-0.207864186,-3.459521891,-1.406417067,-5.292680934,-11.65856226,-5.081029555,0.992190658,-1.319019312,1.484631321,0.106851038,2.499207158,0.07944814,0.724548394,-1.129989982,0.389378506,0.149336818,65,1
62080,-5.179736208,-5.321391014,-2.941919587,7.058444438,11.82640792,-2.406791951,-0.766065301,-1.488205699,-2.281179913,-9.004774078,2.070794824,-5.631978951,1.334088224,-6.611699475,-2.113458762,-0.277157479,-6.800792958,3.489643808,1.702006608,-1.406016324,-7.055168881,-1.289597204,0.259867454,0.596691311,-1.389355958,0.179200041,0.321147958,0.048000121,59,1
64585,-3.670841406,-2.260786572,-8.087765478,6.960773665,2.414416306,-1.509213027,0.535923007,0.643335627,-7.760004394,-5.575581514,-1.364082444,-2.216268334,2.176445862,-5.4004213,0.876316012,-2.968999956,1.7056227,-5.259425815,-0.146777139,0.147990106,0.186709236,-0.318127332,1.632770675,-1.009169729,-0.004343531,0.190422678,0.706038812,0.453444219,1.63,1
64585,-15.00975329,-3.037700056,-19.96733994,8.821741764,-0.410970289,-4.583158948,1.623342657,10.87455696,-8.688604907,-19.76443852,5.019370982,-10.10212898,-0.443853057,-3.09792078,0.742628783,-7.414770143,-12.37116145,-3.745832325,-1.489796919,-0.348119236,1.532065272,-1.708051385,-3.255728605,-0.124309123,-0.101874474,0.336721062,0.089472779,-0.467421895,19.73,1
68207,-8.695236108,3.619655358,-11.42857869,4.081033569,-2.408356009,-1.600532312,-0.554781309,-7.685770739,-3.944648929,-7.688995347,4.20363884,-9.224710451,-2.416580505,-5.986145943,-0.818762886,-1.318878641,1.811366461,-0.094478865,3.776385069,2.67966341,-3.978446862,1.061775938,-2.580974387,0.156049808,0.343093258,-0.868421459,0.704935491,-0.100831121,76.94,1
68357,-19.16881213,-1.094264424,0.724665248,4.276546836,-16.52880919,-1.519925963,0.805232604,3.783383028,-0.721215491,-26.77139371,10.33527993,-17.18382222,1.243041941,-3.876348594,-0.63940227,0.392495332,-6.076346788,-0.486762835,2.266043108,-0.431429984,-3.065315546,0.026956757,0.476736758,-0.720121176,-1.48867441,0.111614853,0.283775403,0.827728205,451.27,1
72824,-6.595740069,4.072815655,-3.6007973,6.972742304,0.653092981,-1.506098958,-7.229596156,-53.47862417,-2.240847397,-13.38312575,7.486628228,-16.71254248,0.312800384,-4.790449813,0.345179566,-6.337365096,-17.12753896,-3.967030065,2.066808267,-0.083467601,4.337550056,0.05342001,-14.85161198,0.119925722,-0.296574213,0.004937907,0.78329107,-0.419316572,290.18,1
74159,3.250558002,0.484430891,-3.604668507,8.809654233,-5.89561529,-1.667142348,0.682481403,7.129118407,-2.076873294,-5.489139516,2.780904774,-0.575933608,-0.010664358,-10.13934765,-0.867884484,-4.36087844,-4.185064638,2.125656912,-1.187721691,0.982909716,-1.912211151,5.687324972,5.900361101,-0.249832421,-0.35367765,-0.712420993,0.636749254,-0.031290712,118.3,1
75556,0.026806117,2.375968904,-1.657964977,5.212824767,-3.427059785,-2.3736179,1.453785038,-0.378938699,-9.841186784,-6.8291742,5.160916553,-4.039267943,0.041799898,-10.10728822,-0.108826056,-8.935259271,-9.797438668,0.123000511,1.469548906,0.253397555,-0.544752367,0.711113866,0.309071575,-0.481175714,-0.263171674,-0.355198369,-4.073394931,0.46163772,188.78,1
75556,0.976134352,-4.561094952,-7.032069012,5.454151203,-0.32722241,0.684007421,-1.585871632,12.99524651,-4.618436011,-8.696606701,6.279608953,-6.044180003,0.66832983,-7.776984056,0.442510176,-3.917060983,6.029182815,-2.977019183,-1.015097177,-0.39906954,-0.499658222,-5.074433032,-0.840663518,-0.399199928,-0.273325347,-0.422581371,0.635595664,-0.139159724,0.69,1
76575,-2.941952849,1.897679812,-2.050092287,4.783724884,2.960211779,1.020436047,-14.17304009,1.122778684,-2.04260105,-4.904892802,5.282217813,-8.698181608,0.410972894,-8.278585566,0.544647137,-3.293865089,-16.35741228,2.48553771,2.808098219,0.686078494,-5.162117557,-1.017404787,1.091483037,-0.356530649,-2.939106612,0.058729242,0.900287532,-0.24473379,153.46,1
77202,-9.087691066,3.517912951,-15.51317728,7.28901636,2.285833163,-2.626503617,-5.756000219,-0.187119619,-1.727343297,-5.931060088,1.371146769,-4.047750472,1.315803323,-2.115821739,0.39827925,-7.363987304,-3.794295201,1.988318161,0.562015881,-0.101612994,-25.13986891,-2.154587811,0.332536262,-0.028766001,0.761337069,-0.364270824,-4.866860913,0.117118767,65,1
85576,1.075497865,4.005566063,-6.526504709,5.465085623,4.311211803,-3.326328625,2.872719723,2.084410667,-2.503830034,-6.896214873,2.226762282,-4.267147795,-0.682902246,-4.466522956,1.071471853,-6.872988521,-0.547721705,2.529440453,-0.36181534,0.037004945,-0.087057786,-0.040020611,0.169884703,-1.099425564,0.038585765,-0.385220659,-1.720756652,0.373286085,112.45,1
85576,-12.03734687,-11.15815588,-1.954466764,2.574210424,-7.936601071,-2.892730381,-18.07703776,-1.209425589,-0.798760842,-0.886329923,7.303152275,-7.9008476,-1.071888451,-5.003566371,0.78509494,-4.736141611,-8.879266554,-4.878890428,2.955933042,0.2858468,0.198159014,0.934378699,0.244097952,0.222639812,0.543852737,-0.687082085,-1.432723663,-0.069249318,173.07,1
88672,2.906172689,-1.074312731,2.55806764,9.854987879,-1.170863705,-2.505967004,-6.807485863,0.006962481,-3.177379049,-9.298724051,10.3582152,-2.298480191,-0.864970393,-3.727291795,-0.799750912,-2.631766877,-6.073523627,1.139771631,-0.957429762,-1.509502363,-0.6572296,-1.495993039,-0.390580411,0.4394145,-0.637455363,-0.30366547,0.38470318,-0.005399638,720.38,1
93853,2.568424284,1.446169076,-10.35232429,3.863883454,0.511297189,-2.86087884,1.76897515,2.129648021,-0.926845463,-4.732314108,8.339232127,-1.503302529,-0.402254695,-3.01617995,2.884894768,-6.805109803,2.355598587,-3.990102561,-3.126948825,-0.240718067,2.266336755,0.167183283,9.796954898,-1.421367664,0.820096373,0.177236259,0.16144433,-0.95493453,106.55,1
94625,2.60930903,-0.707762492,-11.45965175,4.980076381,-0.073204137,-1.656545623,-2.778578883,-0.491880767,-1.714440719,-6.844494853,4.101915086,-19.32047905,0.537726352,-1.414650211,-0.682570211,-3.810538908,-6.803606837,1.778993768,0.427180802,-3.349855972,0.206008027,2.2577989,0.362455102,-0.371998749,0.352900606,0.069285,0.144877895,-0.474282221,17.39,1
97235,-8.488037955,5.301699781,-5.275412245,1.650733988,-4.933989746,0.846204366,-7.40028654,1.475926077,-4.170696298,-3.163035378,6.799093024,-5.741006518,2.193557077,-0.832093949,0.45533218,2.290550561,1.662256779,-2.457711325,-1.579245529,-0.409344236,1.012462715,-0.336032654,-0.308052164,0.372828231,0.328692458,0.132926627,0.428479635,-0.224548663,273.01,1
102676,2.057539882,1.24078209,-7.606904125,6.968772488,0.070384397,2.138568739,5.515895982,-5.326893362,-3.112610852,-26.52955209,8.19389205,-11.34131734,1.110556857,-7.087437915,-0.226678909,-7.905610304,-17.64713,0.648495823,0.088762757,-0.163419812,-6.062484311,-0.001561384,0.444671061,-0.607194113,0.271616209,-0.409082671,-0.161378751,-1.122601901,83.38,1
110617,3.691672594,0.093240017,-3.585845773,9.330943161,-14.47847282,-0.856816913,-25.22373169,13.47209164,-9.886280687,-8.98598714,4.436233458,-14.11694205,0.326832135,-9.077272604,0.168800385,-3.311379157,-4.37629009,1.155768979,1.717639545,-0.583090217,1.398962916,-0.780480142,-1.298935042,0.239937949,0.640629806,-0.171157529,0.213832459,-0.153218777,59,1
123078,-4.198611011,1.444494166,-15.07446033,0.319874414,-7.171355137,-1.12242204,1.884499098,0.462031783,-0.656333869,-19.88137789,3.875579136,-9.099480175,-0.392911063,-9.703157401,0.393824998,-3.009830258,-4.371685226,-2.753747244,-0.949867717,-0.297218521,-3.988160463,-0.14142837,5.146304969,0.660758477,0.24920297,0.423077004,-0.470507539,-0.093698174,723.21,1
125658,-6.587890914,2.002232007,-9.489730792,9.424830698,-5.255739115,-3.052158658,3.481020421,0.502310721,-2.365833964,-11.40384891,4.312473327,-6.524505118,0.257987226,-4.428918512,0.348440619,0.744354906,-8.510347386,1.577103604,1.145721082,0.065869234,-12.70007508,-1.980274547,0.355247345,0.15057386,-1.341597673,0.038954982,0.068366367,-0.529589111,35,1
128595,-12.44303514,3.074931641,-1.797262401,1.892453528,1.733964285,-5.841854849,-2.268900224,-32.09669574,0.624324005,-31.79403954,6.557498494,-9.146454485,-0.418254351,0.43888845,0.200906202,-7.023258409,-2.431186216,-5.597305883,1.750571969,-2.431945337,-1.286133336,0.004063815,0.116432934,-0.003618543,-1.6309055,-0.121854401,-0.364156627,-1.185241014,127.14,1
128595,2.004821302,-0.269154874,-12.3969648,3.873680504,0.062311586,-3.62653806,-2.251503534,-36.40504549,-3.400915512,-8.634206863,1.904171411,-4.955264249,0.671931947,-5.816339403,1.423955788,-4.645078696,-11.3463654,-6.413236213,-2.844320581,0.193445639,-2.812142565,-0.857055962,0.190013954,-0.706540072,0.252951204,-0.561832249,-1.403016446,-0.33708291,19.04,1
129095,-1.082978737,3.305882452,0.698080902,4.126738415,-0.047974555,-2.062348551,1.887257063,1.006864191,0.089259474,-3.557046409,5.353694357,-8.153375501,1.27743616,-4.193031897,0.05256786,-5.254879928,-10.05679901,0.965645624,4.415125194,-6.762340398,32.15740127,2.1029617,0.132949514,-0.295902831,-0.349096905,-0.520808712,0.569503638,-0.013945557,273.01,1
129668,1.15648085,0.684746244,-0.371862838,2.650613295,-3.211335036,-5.005505758,1.33709849,-0.209051696,0.105674283,-4.740650653,3.22718992,-8.775909439,0.750216219,-3.331876639,0.434958851,-7.461328616,-15.03261523,0.804898337,0.109426538,0.204020274,-3.385446482,-1.169417627,3.443224092,0.56599109,-0.281567968,-0.844192233,-0.30364507,-0.726383863,276.17,1
132086,2.370703165,-1.327456019,-19.01639058,2.205694843,-11.42173079,-2.266830476,-23.91614533,24.90531315,-1.214085813,-17.10414868,3.163713113,-4.458366636,-0.646292909,-10.70995802,-0.621797868,-5.81993528,-3.872122665,-3.860948791,0.412652438,-3.254459522,2.030271335,-0.462878736,-2.32211032,-0.076649991,-0.750198406,-0.447835914,-7.34595696,-0.220083237,571.48,1
134769,-0.692279955,0.552250929,-21.20877804,5.513546093,0.972130245,-3.189646303,-11.94549274,2.123820351,-2.518022368,-16.06144739,4.976808253,-9.562823241,1.80163944,-8.235915902,-1.897147759,-0.959035323,-3.968419561,-3.173298331,1.865333608,1.87608359,-20.24901753,-10.45123518,2.109436677,0.611698358,0.295202015,0.008424776,-3.77259738,0.166085201,238.9,1
138894,1.838803428,1.244816142,-3.68765278,12.92533536,3.504696812,-2.103781845,-10.89056811,15.35561331,-4.042954693,-6.092297047,3.530472284,-2.422601841,1.741305126,-2.267387902,-0.02103926,-9.321356126,-1.844924487,2.144424908,-1.731389328,0.323282361,20.87067457,-15.70794152,-7.061560556,0.144778723,0.203815349,-0.365522549,-0.192070998,-0.136574187,0.92,1
139816,0.458410441,-5.386558745,-9.060448625,3.917752462,1.299802218,-1.005888385,-22.07385513,-23.16085327,-2.872623621,-9.320456229,3.614723885,-9.460898098,1.107486972,0.803703813,-2.275669239,-0.112395893,-16.65412201,1.803078607,-0.275874243,-3.46210138,16.84733394,0.678845996,0.777698048,-0.017755663,-2.430847154,0.741934375,0.318344618,-0.150065732,480.72,1
139951,-3.308042136,-1.80701271,-5.764114174,6.432441123,0.435067686,-3.228511841,-2.204321327,5.43389455,-1.092253733,-12.43126646,4.109214971,-15.37063591,1.319492291,-6.809724464,0.782508581,-2.297842279,-1.751007537,-0.219929259,-1.018185726,-3.097963472,0.07300748,-0.218111861,0.903146846,-0.255364389,-0.874602046,-0.34340999,1.08239222,0.018495081,345,1
142961,2.141378353,-0.155804961,-2.457973747,6.946409013,-2.604306055,-2.886667342,0.476054049,0.624262607,0.098300965,-8.106582303,4.018331282,-16.88007705,0.334832433,-0.906091699,0.352238797,-10.23697377,-5.331497002,-7.013746505,-0.636999128,-0.194209673,3.130818317,-1.138101247,-2.813880971,0.157434456,-1.227841242,0.677445895,0.444735612,0.926991295,592.9,1
148074,-1.588773028,-0.86075468,-4.852953315,4.436194585,-12.37259094,-4.050438882,-10.57281443,1.778701784,-1.668671601,-6.045287643,10.82895892,-18.39452359,0.117995178,-14.20649521,0.059164515,-12.20713845,1.190109874,0.757940206,2.366403503,-0.452172701,-29.68164201,3.278205529,1.069788288,-0.302836156,-1.381915745,-0.517731463,0.916529279,0.252009963,454.82,1
149640,-1.4822719,-0.023535883,-4.04731464,4.995396165,4.498404371,-3.01599841,-9.953413487,-1.61919175,-2.296092316,-1.651996767,6.955922151,-14.33679782,-1.176459233,-2.639188129,-0.189258518,-1.80807079,-9.655080013,-3.197457691,1.773700814,-0.376655292,-6.700024224,-0.361897277,-0.583785977,0.998377982,-0.723330106,-0.391525718,0.332750382,0.029780487,2.47,1
149640,-0.516698526,-2.255743847,-10.38632591,1.356951021,1.896761013,-0.579726046,3.771650645,-0.075178948,-4.387803639,-10.70397225,4.563513172,-20.8442248,1.332900894,-4.141691961,0.023985415,-6.141424469,-11.06825327,1.320354288,0.459918726,-3.46001718,-7.792931994,2.678303647,-5.949190425,-0.049214715,0.386820526,0.870873241,0.76532753,0.145379071,99.9,1
150139,1.795541352,1.196186702,-0.504899526,3.452887841,-9.70129016,-1.486356529,-0.201073211,-6.097823488,-5.210675846,-7.077426023,0.13250157,-9.33038083,0.894069894,-8.877440287,1.234916117,-7.590451625,-0.878733343,-3.454476571,2.366817436,0.175761431,1.373728703,-1.288317059,1.851404293,0.616335279,-0.915439328,-0.82366318,1.930734556,-0.321042363,24.9,1
152036,-0.196977414,-5.102991298,-11.8614069,4.72507025,-0.48985497,-2.961040566,2.202486953,3.403015587,0.134286605,-1.832632149,4.505307888,-6.474958736,0.463175917,-6.338560327,0.270384438,-5.360135195,-6.871774397,-3.472560931,1.602685959,-2.863008529,5.002882736,0.392627455,0.556164282,0.063148045,-2.003651536,-0.160990102,-0.400603883,0.039240986,144.62,1
152058,0.146063447,-1.881796321,-20.88433723,7.373832275,0.634518938,-1.986964835,4.337179178,0.249001543,-4.110216078,-15.70411672,1.09100468,-2.809045708,1.064510536,-11.98150785,-1.301975469,-1.923592198,-1.5611638,1.062162696,1.444235345,0.198671282,1.605035551,-0.757173331,1.516620732,0.10290524,-0.481368686,-0.069313643,1.337868617,-0.044286711,1.1,1
152165,-5.182913899,10.45506841,-3.41670065,8.512616678,-2.261747482,1.538017732,-16.95388174,-17.87745478,-0.7226338,-8.519748307,9.571962449,-8.115198301,-0.971150507,0.439835715,0.133030475,-6.937467923,1.117954054,-4.824798697,0.685859577,0.617610963,-0.980363393,-0.968731842,-0.729017412,-1.121321934,0.218833153,0.283684319,-4.293768445,0.270346366,290.18,1
153875,0.039346453,2.347465102,-4.431298601,3.15304924,0.025258638,-1.716222427,-4.804848218,1.347822812,-0.809578155,-15.20997755,8.965952549,-15.57356041,-0.150491565,-11.61824336,0.085070851,-5.280823899,-1.047095052,0.433625517,0.455980342,3.174927082,-7.732468191,-4.43702875,1.10059578,0.316161325,-1.232336937,-0.368093569,0.747323717,-0.053809383,1,1
155542,-3.038216056,0.951453969,-34.90616059,10.42652771,2.685479403,-4.610095255,-26.4916064,9.626521507,-3.350113939,-1.170628468,4.426553784,-0.498953975,0.150916506,-15.71186506,0.317835548,-3.484618861,-11.55507345,1.942244148,2.797927395,0.535289702,-0.240839879,-0.461429835,-7.108594341,0.407750476,-0.193789,-0.026310814,0.227787242,0.227066897,80.9,1
155548,1.426750562,4.094852213,-7.409820798,6.250743806,-0.689285145,-2.178012595,-9.087782823,4.72221067,-2.602659545,-18.57258467,1.015712251,-5.839734274,0.685134379,-2.07096007,0.321595661,-1.975011019,-4.677032295,-2.782422983,-1.722868557,0.54186697,-0.51604493,-1.129861275,-0.449575953,0.253059136,0.056317866,-0.348246076,-0.069936829,-1.84876725,118.3,1
155554,-3.873564243,3.061261072,-9.336062793,3.278011313,-4.829843158,-0.728598093,-11.59850939,1.985165496,-6.043540083,-4.164684926,7.260664742,-16.67306456,-0.534441613,-2.11065756,-0.148615486,-13.85951542,-8.510716832,2.614774385,-0.370217656,-4.418758618,-7.179744785,-0.473046033,-14.09920472,-0.83241087,-0.988592466,-0.936465539,0.048254508,-0.88799899,5,1
160034,-2.871703307,-1.212661667,-1.225911594,6.144303721,-2.211383597,-1.481231394,1.488401514,-7.129933317,-8.030236572,-5.808619027,6.007139408,-14.34754037,-0.636106214,-2.717765651,-0.005642914,-9.009374004,-12.13952003,2.516947691,-0.45829991,0.479236742,0.388128898,0.842148127,4.006276145,0.300648801,-0.319280754,-0.555207022,1.845903528,0.712015248,67.9,1
160034,-0.626221823,-0.487499319,-7.945451969,8.394926379,0.535457734,0.603986773,-10.24742494,-0.647370112,-2.438333197,-12.53660124,7.536512517,-1.58437334,-1.478149283,-2.392844806,0.334553966,-13.42004193,-11.60121621,2.489625721,0.038046755,-1.395264224,-21.48373302,-0.376803006,1.061712586,0.844679006,-0.350953484,-0.40892202,0.811284329,-0.276051937,310.42,1
160537,1.295903496,-0.375281241,-1.405990994,5.576173514,0.132990998,-2.760423785,2.41621434,0.488074617,-4.630881128,-2.272434189,0.822532649,-7.451262436,0.567199226,-6.976242725,0.922315302,-8.761732629,-13.27951199,0.55524998,-0.445234765,-1.341453937,-15.25051095,-0.113587372,-0.226890801,0.361177662,-0.738615381,0.103784424,0.910662824,0.063638575,1.79,1
166028,-8.611925489,3.278923628,0.77262953,0.948419471,-14.77165322,-2.125279117,0.907642074,5.018765745,-2.722559568,-11.09106228,5.496870334,-17.11040652,-0.689640287,-5.166852474,1.332249173,-1.787686527,-14.507284,1.528816208,-1.826483094,-4.727715388,-9.675026342,-5.618716125,-0.14541861,0.703178257,-1.984429325,-0.18310851,0.695994396,0.561297431,0.68,1
166831,-4.050217912,6.00109813,-0.814476705,7.031708995,-17.89324805,-0.602242763,3.884657272,1.161664263,-2.269038904,-3.634420161,10.49014,-11.61837045,-0.615739138,-6.534230152,0.049868426,-4.575865582,-9.233856744,-3.10652699,4.097439154,-0.444210045,-10.81374113,1.239328123,1.181598787,-0.549499244,0.401745241,-0.531995952,-2.247090947,-0.229830158,99.99,1
169966,1.180966979,-0.041841447,-17.48948373,0.40405429,-21.65282618,-2.217731771,-5.977766812,0.446377013,-0.050698222,-7.350430007,8.819031367,-2.131407888,0.608153416,-8.353211438,-0.910495994,-9.771690607,-6.61259103,3.206710084,1.687057095,-3.694656089,0.212331924,0.359210088,0.546026488,-0.218524936,-0.485823015,-0.48390787,-3.534800904,0.31971064,776.83,1
169966,-1.22274485,1.17993927,-3.099066294,5.161529402,-15.74276256,-5.023386984,2.505288224,0.40701268,-4.673881944,-12.38299732,2.642283829,-5.272586114,1.137119178,2.31594006,-1.246324956,-2.122439314,-19.18293423,2.201502932,-1.246387878,-2.864296035,10.9325936,-0.688469647,-17.84332351,0.361365056,-2.099623746,-0.360739519,0.829949808,-0.773766684,24.9,1
